year,category,source_row,Taş Kömürü,Linyit,Asfaltit,Kömür Toplamı,Kömürden Türetilmiş Yakıtlar,Ham Petrol,Petrol Koku,Fuel Oil,Motorin,Benzin,LPG,Rafineri Gazı,Havacılık Yakıtı,Gaz Yağı,Nafta,Ara Ürünler,Madeni ve Baz Yağlar,Beyaz İspirto,Bitümen,Diğer,Deniz Motorini,Denizcilik Yakıtı,Petrol Ürünleri Toplamı,Doğal Gaz,Biyoenerji ve Atıklar,Hidrolik,Rüzgar,Güneş,Jeotermal Elektrik,Jeotermal ve Diğer Isı,Elektrik,Toplam,Kömürden Türetilmiş Gazlar,Petrol,Doğalgaz,Hava Gazı
2018,Tarım ve Hayvancılık,45,,,,,,,,,,,,,,,,,,,,,,,2981,174,,,,,627.0,,798.0,4580.0,,,,
2018,ENERJİ DIŞI TÜKETİM,47,,,,,,,,,,,,,,,,,,,,,,,5735,561,,,,,,,,6296.0,,,,
2018,Petro Kimya Feedstock,48,,,,,,,,,,,,,,,,,,,,,,,1785,,,,,,,,,1785.0,,,,
2019,Yerli Üretim (+),2,717.86631,15609.0429,1022.4402502,16007.5179,,3135.3,,,,,,,,,,,,,,,,,0,398.47499999999997,3157.196618,7638.752199999999,1868.8401999999999,1622,9651.22,,,44821.1334782,,,,
2019,İthalat (+),3,23837.865625,,,37299.46275,432.8538708,32628.75,2115.96,1964.217405,11303.56827,,3735.8297199999997,,377.28263999999996,,1068.55,128.46336,262.83840000000004,33.248,12.48,61.44,,,21063.877795,37299.46275,,,,,,,190.23199999999997,136516.91983579998,,,,
2019,İhracat (-),4,34.1082,,,629.4583624999999,125.6427204,,108.57000000000001,2090.36751036,2159.6096324249997,3180.5643,113.25312,,748.33929,,55.1776,601.28832,180.57600000000002,48.833,298.56,147.84,,,9732.978772785002,629.2109999999999,,,,,,,239.85399999999998,20494.77346597,,,,
2019,İhrakiye (-),5,,,,,,,,840.6963450000001,148.36274257499997,,,,4649.11692,,,,,,,,,,5638.176007575001,,,,,,,,,11276.352015150002,,,,
2019,Stok Değişimi (+/-),6,598.473267,-156.201777655,,-96.97502765499999,13.724505243400003,-316.05,24.64,2.23035,109.71,20.330000000000002,82.49,,-158.685,-1.045,4.3,5.054399999999999,4.0128,23.897,150.72,-135.35999999999999,,,128.63180000000003,59.22675,,,,,,,,460.09909458839985,,,,
2019,ENERJİ ÜRÜNLERİ ARZI,8,25120.097002000002,15452.593759845,1022.4402502,52580.547259845,320.9356556433999,35448.0,2032.0300000000002,-964.6161003599998,9105.305895,-3160.2343,3705.0665999999997,,-5178.858570000001,-1.045,1017.6723999999999,-467.77056000000005,86.27520000000001,8.311999999999998,-135.35999999999999,-221.76,,,5821.354814639998,37127.953499999996,3157.196618,7638.752199999999,1868.8401999999999,1622,9651.22,,-49.622000000000014,150026.77956496843,,,,
2019,İstatistiksel Fark (+/-),9,325.68163257500237,274.2559740662027,,274.2559740662027,199.67789612199988,,154.64758463000044,-13.479308999999859,,,204.82688038000015,,0.0,0.0,118.2661250000001,0.0,,,,,,,464.2612810100008,,,,,,,,,1728.1380647832066,,,,
2019,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-17924.144382365,-12535.090305478798,-634.5934,-23890.802858278796,3714.6158224,-35448.0,934.1717000000001,1068.80064,13878.951525,5576.744770000001,1222.18201,,6352.55247,10.45,1224.03155,774.9024000000001,125.4,11.428999999999998,2158.08,1824.96,,,35166.318815,-11355.7125528,-611.34,-7638.7522,-1868.8401999999999,-796,-7697.0,2513.0,21974.64366382,2021.7613255762008,,,,
2019,Elektrik ve Isı Üretimi,12,-13339.40049,2807.0,-796,2631.32,6117.135600000001,,-611.34,,,,,,,,,,,,,-12.419999999999998,,,-611.34,-175.68,,-12522.974859999998,-273.0,-1611,-900.7058119999999,,-634.5934,-22564.318962,,,,
2019,İkincil Kömür Üreten/Tüketen Tesisler,13,-4375.463071265,,,,7335.4186684,,,,,,,,,,,,,,,,,,,,,,,,,,,2959.955597135,,,,
2019,Petrol Rafinerileri,14,,,,-806.2725528,1245.9605999999999,-35001.75,934.1717000000001,3035.76192,14230.39509,5658.018760000001,1222.18201,,6352.55247,10.45,1224.03155,774.9024000000001,125.4,11.428999999999998,2158.08,1824.96,,,38808.2955,-806.2725528,,,,,,-294.0,-200.51920217999998,41314.049245019996,,,,
2019,İç Tüketim ve Kayıp,15,-209.2808211,-12.1154454788,,-51.055445478799996,-3066.763446,-446.25,,-1791.2812800000002,-339.023565,-81.27399,,,,,,,,,,,,,-3453.876685,-38.94,,,,,,,-3960.0651339999995,-13398.870366578802,,,,
2019,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,7195.952619635002,2917.5034543662023,387.84685020000006,28689.744401566197,4035.5514780433996,,2966.2017000000005,104.18453964000014,22984.25742,2416.510470000001,4927.24861,,1173.6938999999984,9.405,2241.70395,307.13184,211.67520000000002,19.740999999999996,2022.72,1603.2,,,40987.67362964,25772.240947199996,2545.856618,,,826,1954.2199999999993,2513.0,21925.02166382,152048.5408905446,,,,
2019,İstatistiksel Fark (+/-),18,325.68163257500237,274.2559740662027,,274.2559740662027,199.67789612199988,,154.64758463000044,-13.479308999999859,,,204.82688038000015,,,,118.2661250000001,,,,,,,,464.2612810100008,,,,,,,,,1728.1380647832066,,,,
2019,SEKTÖRLER TOPLAMI,19,6870.270987059999,2643.2474802999996,387.8468502,28415.4884275,3835.8735819214,,2811.55411537,117.66384864,22984.257419999998,2416.5104700000006,4722.4217296199995,,1173.6938999999993,9.405,2123.437825,307.13184000000007,211.67520000000002,19.741,2022.72,1603.2,,,40523.412348629994,25772.2409472,2545.7304169999998,,,826,1954.22,2513.0,21925.021663819993,150320.27662476138,,,,
2019,SANAYİ TÜKETİMİ,21,3486.2474346599997,1689.5640552999998,271.0218502,10493.2656004,3835.8735819214,,2811.55411537,63.812064,263.91487563,1.4220385600000003,108.55036961999998,,,,,,,,,,,,3249.2534631800004,8803.7015451,868.3945650000002,,,289,,2472.0,9747.618906495676,37961.92886503707,,,,
2019,Gıda,22,288.00464759999994,268.14594020000004,,1292.6721902,0.1641525,,1.15379187,,12.142486485,,1.1401248,,,,,,,,,,,,14.891949055,1024.52625,46.90146,,,,,496.0,544.782198162839,2697.853000672839,,,,
2019,Şeker,23,3.0921521999999997,0.15807025,,73.13393364999999,32.326577625,,,2.55445056,,,,,,,,,,,,,,,2.58818081,72.9758634,,,,,,,56.52548934786503,170.22078419286504,,,,
2019,Tekstil,24,141.79674777,597.018974825,,1492.011974825,,,,7.30462368,1.4820351299999999,,,,,,,,,,,,,,8.930722309999998,894.9929999999999,,,,,,85.0,1241.4333023745323,2977.9594060895324,,,,
2019,Kağıt,25,43.084979999999995,80.37848795,,288.11348795,,,2.9100456,,2.11831587,,,,,,,,,,,,,,5.24486153,207.73499999999999,2.269405,,,,,189.0,309.59735739937463,842.3384533493747,,,,
2019,Kimya-Petrokimya,26,342.49829873999994,137.56122050000002,,2062.38533435,,,,5.41566336,5.533495019999999,,3.3746037499999995,,,,,,,,,,,,14.36490791,1924.82411385,8.57068,,,,,263.0,1098.0716951253494,3803.214678255349,,,,
2019,Gübre,27,,,,477.0315,,,,1.2675744,1.153504395,,,,,,,,,,,,,,2.4210787949999997,477.0315,,,,,,,46.98525730664869,528.8589148966487,,,,
2019,Cam ve Cam Ürünleri,28,,,,664.412118975,,,,,,,0.6258391999999999,,,,,,,,,,,,0.9678376899999999,664.412118975,,,,,,,161.95229917171923,827.9580950367192,,,,
2019,Seramik,29,32.62334283,163.213544325,,880.614156825,,,26.388069400000003,,7.166699144999999,,,,,,,,,,,,,,33.566635365,717.4006125,,,,,,,179.53842370977836,1159.8973272747783,,,,
2019,Çimento,30,1399.05632961,388.354357575,,522.4887431249999,10.391595,,2770.27443,8.59362912,91.67651396999999,,3.6205651999999997,,,,,,,,,,,,2874.16919894,134.13438555,504.6471150000001,,,,,53.0,651.4421613287336,8889.360281293733,,,,
2019,Demir-Çelik,31,1135.91909157,,,1361.3012027999998,3789.9179375764,,,,11.3209956,,,,,,,,,,,,,,11.619218259999998,1361.3012027999998,3.44277,,,,,236.0,2085.5428159823427,8635.064031788741,,,,
2019,Demir Dışı Metaller,32,31.33478439,,,269.55245625,3.06428922,,3.3206634999999998,,3.4818259049999996,,,,,,,,,,,,,,6.934326605,269.55245625,11.22345,,,,,49.0,327.4338392819521,705.3456351519521,,,,
2019,Motorlu Kara Taşıtları Sanayi,33,,,,246.52258537499998,,,,,2.447107425,0.90376694,6.3890877999999995,,,,,,,,,,,,9.784976565,246.52258537499998,3.6541590000000004,,,,,,198.55901307419907,468.26069617919904,,,,
2019,Diğer Sanayi,34,,,271.0218502,366.47114460000245,,,,,,,88.13999999999999,,,,,,,,,,,,88.13999999999999,366.47114460000245,,,,289,,1029.0,1410.4389867002817,3542.2119815002843,,,,
2019,ULAŞTIRMA,36,,,,338.62125000000003,,,,35.32956,19623.26029437,2415.0884314400005,3790.5047699999996,,1173.6938999999993,,,,,,,,,,27037.87695581,338.62125000000003,174.810552,,,,,,135.66995436245017,54724.85566798244,,,,
2019,Demiryolları,37,,,,,,,,,118.1227905,,,,,,,,,,,,,,118.1227905,,,,,,,,110.73987214561018,346.98545314561017,,,,
2019,Denizyolları,38,,,,,,,,35.32956,360.270045,,,,,,,,,,,,,,395.599605,,,,,,,,,791.19921,,,,
2019,Havayolları,39,,,,,,,,,,,,,1173.6938999999993,,,,,,,,,,1173.6938999999993,,,,,,,,,2347.3877999999986,,,,
2019,Boru Hatları,40,,,,258.51375,,,,,,,,,,,,,,,,,,,0,258.51375,,,,,,,24.93008221684,283.44383221684,,,,
2019,Karayolları,41,,,,80.10749999999999,,,,,19144.86745887,2415.0884314400005,3790.5047699999996,,,,,,,,,,,,25350.46066031,80.10749999999999,174.810552,,,,,,,50955.83937262,,,,
2019,DİĞER SEKTÖRLER,43,3384.0235524,953.6834249999999,116.825,16795.506674999997,,,,18.522224639999997,3097.0822499999995,,823.36659,,,9.405,,,,,,,,,3948.3760646399996,15841.823249999998,1502.5252999999998,,,537,1954.22,41.0,12041.732802961867,44269.585459641865,,,,
2019,Konut ve Hizmetler,44,3384.0235524,953.6834249999999,116.825,16630.729424999998,,,,18.522224639999997,,,823.36659,,,,,,,,,,,,851.2938146399999,15677.045999999998,1502.5252999999998,,,537,1327.42,41.0,11218.592108638491,36451.29801531849,,,,
2019,Tarım ve Hayvancılık,45,,,,164.77724999999998,,,,,3097.0822499999995,,,,,,,,,,,,,,3097.0822499999995,164.77724999999998,,,,,626.8,,823.1406943233761,7808.882444323375,,,,
2019,ENERJİ DIŞI TÜKETİM,47,,,,788.0949020999999,,,,,,,,,,0.0,2123.437825,307.13184000000007,211.67520000000002,19.741,2022.72,1603.2,,,6287.905865,788.0949020999999,,,,,,,,13363.9066321,,,,
2019,Petro Kimya Feedstock,48,,,,,,,,,,,,,,,2123.437825,,,,,,,,2123.437825,,,,,,,,,4246.87565,,,,
2020,Yerli Üretim (+),2,634.002845,14148.386020075,938.1796312770001,15720.568496352002,,3363.0702,,,,,,,,,,,,,,,,,,377.70645,3396.325599768137,6716.115721099999,2135.2271238199996,1784.02403,10576.102809999998,,,44069.140431040134,,,,
2020,İthalat (+),3,24962.102184943997,,,24962.102184943997,440.654443944,30837.8175,2441.03398,1942.93728,9151.063245,,3395.09291,,135.39983999999998,,564.7587749999999,135.7584,292.30138080000006,54.237877999999995,4.19808,62.58719999999999,,,18179.368968799994,39703.54575,,,,,,,162.49699999999999,132465.354816488,,,,
2020,İhracat (-),4,85.57554,0.773747975,,86.34928797500001,135.72755261,,10.395,132.64767,2710.9558349999998,1998.03133,133.62249999999997,,638.03085,,82.363275,896.48352,185.9902704,5.551377,591.84864,543.7056,,,7929.625867399999,476.45399999999995,,,,,,,213.58959999999996,16771.372175385,,,,
2020,İhrakiye (-),5,,,,,,,,270.96507,281.83464,,,,1951.6572299999998,,,,,,,,,,2504.45694,,,,,,,,,5008.91388,,,,
2020,Stok Değişimi (+/-),6,-61.237968,-284.63023435,40.8444124,-305.02378995000004,20.38727556,191.9694,79.08901,-118.502925,-139.92682499999998,18.69076,78.89207999999999,,65.656185,2.249885,4.14305,-59.8608,21.382204800000004,-11.913173999999998,-22.824959999999997,135.34079999999997,,,51.48034079999999,200.838,,,,,,,,212.06651720999994,,,,
2020,ENERJİ ÜRÜNLERİ ARZI,8,25449.291521943993,13862.982037750002,979.0240436770001,40291.297603371,324.93344489400005,,,,,,,,,,,,,,,,,,,,,,,,,,,40616.231048265,,,,
2020,İstatistiksel Fark (+/-),9,71.12616242299737,167.54445348140143,-0.8141758409998374,237.85644006339896,128.615616284,,434.80317650000006,-204.5847354,,,65.13004730000011,,,,20.8981397499997,,,,,,,,316.2408781499999,,,,,,,,,998.9595626473988,,,,
2020,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-18017.329975911496,-10125.0427932686,-608.7175970999999,-28751.090366280096,3351.0789661999997,-34392.8571,1182.35271,-1466.6508624,17428.295106449998,4401.938270000001,1096.6005899999998,,3110.734005,6.58768,1616.396875,1146.0288,75.58209120000001,14.346511999999999,2654.3788799999998,2566.97952,,,33834.499377249995,-13382.156411249996,-778.7997087,-6716.115721099999,-2135.22712382,-941.50403,-8621.88281,2648.20762,22418.27029271928,365.99316226917654,,,,
2020,Elektrik ve Isı Üretimi,12,-13600.701970537499,-10114.3881701086,-608.7175970999999,-24323.807737746098,-872.14571,,,-173.6243424,-8.60346855,,,,,,,,,,,,,,34150.74025539999,-13382.156411249996,,-6716.115721099999,-2135.22712382,-941.50403,-8621.88281,2977.70762,26376.46588706,6329.846407593901,,,,
2020,İkincil Kömür Üreten/Tüketen Tesisler,13,-4209.290093294,,,-4209.290093294,7443.4010012,,,,,,,,,,,,,,,,,,,,,,,,,,,3234.1109079059997,,,,
2020,Petrol Rafinerileri,14,,-294.0,,-294,,,,,125.4,11.428999999999998,2158.08,,6352.55247,774.9024000000001,1224.03155,10.45,-35001.75,1222.18201,1245.9605999999999,5658.018760000001,,,14230.39509,3035.76192,934.1717000000001,,,,,,,1687.5854999999995,,,,
2020,İç Tüketim ve Kayıp,15,-207.33791208,-10.65462316,,-217.99253524,-924.2407400000001,-358.4868,,-1729.9353600000002,-126.53081999999999,-54.929520000000004,,,,,,-5.16768,,,,,,,-3219.29718,-43.65708599999999,,,,,,,-3732.99023406072,-10413.22795530072,,,,
2020,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,7431.961546032497,3737.939244481402,370.3064465770002,11540.207237090899,3676.012411094,,3692.0807000000004,-45.829247399999986,23446.64105145,2422.5977000000003,4436.9630799999995,,722.1019499999998,8.837565,2102.9354249999997,325.44287999999995,203.27540640000007,51.11983899999999,2043.9033599999998,2221.20192,,,41631.26587945,26423.479788750003,2617.5258910681378,,,842.5200000000001,1954.2199999999993,2648.20762,22367.17769271928,155331.8881496223,,,,
2020,İstatistiksel Fark (+/-),18,71.12616242299737,167.54445348140143,-0.8141758409998374,237.85644006339896,128.615616284,,434.80317650000006,-204.5847354,,,65.13004730000011,,,,20.8981397499997,,,,,,,,316.2408781499999,,,,,,,,,998.9595626473988,,,,
2020,SEKTÖRLER TOPLAMI,19,7360.835383609499,3570.3947910000006,371.12062241800004,11302.3507970275,3546.9361541599997,,3257.2775235000004,158.755488,23446.641051449995,2422.5977,4371.833032699999,,722.1019499999996,8.837565,2082.03728525,325.44287999999995,203.27540640000004,51.11983899999999,2043.9033600000002,2221.20192,,,41315.02500129998,26423.47978875,2617.52573243034,,,842.52,1954.22,2648.20762,22367.177692719277,154332.46778768708,,,,
2020,SANAYİ TÜKETİMİ,21,3971.6533291094997,1859.7707345000003,255.836310518,6087.2603741275,3546.9361541599997,,3257.2775235000004,22.645967999999996,288.09117410197496,4.2568665999999995,96.3978027,,,,,,,,,,,,3668.669334901975,9046.6680975,912.0754897410001,,,294.78,,2602.69762,10097.14166981927,39924.898075151716,,,,
2020,Gıda,22,286.8397344,367.3794265,,654.2191609,,,5.5440000000000005,2.6480639999999998,10.76885415,,,,,,,,,,,,,,19.19773295,1139.0890499999998,47.4948,,,,,544.6,636.6860224298837,3060.2476844298835,,,,
2020,Şeker,23,,13.337774999999999,,13.337774999999999,33,,,2.2032,,,,,,,,,,,,,,,2.3895836499999996,32.983962,,,,,,,58.96430318266914,142.87882383266913,,,,
2020,Tekstil,24,150.9107487,523.81649925,,674.72724795,2,,,,14.2531506,,,,,,,,,,,,,,14.8504898,903.3584999999999,0.7291,,,,,91.0,1234.0181679653092,2934.936656315309,,,,
2020,Kağıt,25,55.274243999999996,104.0523505,,159.3265945,,,2.7036625,,2.1343976999999996,,,,,,,,,,,,,,5.0274338,247.8465,5.319170000000001,,,,,193.5,320.75727628761234,936.6150347876123,,,,
2020,Kimya-Petrokimya,26,346.7960907,146.02411374999997,,492.82020444999995,,,,4.752528,5.25157965,,2.6961460999999995,,,,,,,,,,,,12.73829225,2060.22050025,3.0044720000000003,,,,,238.8,1230.4854173109184,4050.769140010919,,,,
2020,Gübre,27,,,,0,,,,,1.2961512,,,,,,,,,,,,,,1.7649384,525.789,,,,,,,54.28346599177188,583.1335555917718,,,,
2020,Cam ve Cam Ürünleri,28,,,,0,,,,,,,2.6334424,,,,,,,,,,,,2.9215935999999996,745.9681019999999,,,,,,,159.2711948569826,910.7943328569825,,,,
2020,Seramik,29,42.2030841,167.004022,,209.20710609999998,,,21.83104,,9.583913699999998,,1.0692738,,,,,,,,,,,,32.787631999999995,769.98815025,,,,,,,191.43010964451844,1235.8972254945184,,,,
2020,Çimento,30,1863.4959236999998,456.78339550000004,,2320.2793192,,,3197.206551,10.6708992,94.85553509999998,1.0274996,1.4325913999999997,,,,,,,,,,,,3305.1930763,227.35658549999997,475.26362676900004,,,,,43.4,778.7665336395789,10455.452217708576,,,,
2020,Demir-Çelik,31,1114.4710604999998,12.125845,,1126.5969054999998,515.70742181,,15.4083314,,11.037654,,,,,,,,,,,,,,26.668779,1447.45409325,0.64575,,,,,270.8,2168.4449418078148,5582.7638767678145,,,,
2020,Demir Dışı Metaller,32,26.3228445,,,26.3228445,6,,,,5.0418369,,,,,,,,,,,,,,5.0733941,234.96010725000002,,,,,,51.4,384.0699666980878,712.8681494480878,,,,
2020,Motorlu Kara Taşıtları Sanayi,33,,,,,,,,,2.4621821999999995,0.8579581000000001,5.2898689999999995,,,,,,,,,,,,8.6550237,235.44787200000002,,,,,,,189.9159717160597,442.6288767160597,,,,
2020,Diğer Sanayi,34,,,255.836310518,255.836310518,,,,,,,79.68647,,,,,,,,,,,,79.68647,45.55732499999999,,,,294.78,,1089.5976199999996,1215.980360699472,3061.1245562174713,,,,
2020,ULAŞTIRMA,36,,,,,,,,14.61096,19895.02927734802,2418.3408333999996,3463.68052,,722.1019499999996,,,,,,,,,,26513.763540748023,212.44574999999998,121.59816900000001,,,,,,123.46461178482197,53485.035612280866,,,,
2020,Demiryolları,37,,,,,,,,,95.42069685,,,,,,,,,,,,,,95.42069685,,,,,,,,99.00637358135198,289.847767281352,,,,
2020,Denizyolları,38,,,,,,,,14.61096,397.76084999999995,,,,,,,,,,,,,,412.3718099999999,,,,,,,,,824.7436199999999,,,,
2020,Havayolları,39,,,,,,,,,,,,,722.1019499999996,,,,,,,,,,722.1019499999996,,,,,,,,,1444.2038999999993,,,,
2020,Boru Hatları,40,,,,,,,,,,,,,,,,,,,,,,,,145.91774999999998,,,,,,,24.458238203469993,170.37598820346997,,,,
2020,Karayolları,41,,,,,,,,,19401.847730498022,2418.3408333999996,3463.68052,,,,,,,,,,,,25283.869083898026,66.52799999999999,121.59816900000001,,,,,,,50755.86433679605,,,,
2020,DİĞER SEKTÖRLER,43,3389.1820545,1710.6240565,115.2843119,5215.0904229,,,,121.49856000000001,3263.5205999999994,,811.7547099999999,,,8.837565,,,,,,,,,4205.611434999999,16512.903,1583.85207368934,,,547.74,1954.22,45.51,12146.571411115186,46417.10977770452,,,,
2020,Konut ve Hizmetler,44,3389.1820545,1710.6240565,115.2843119,5215.090422900001,,,,121.49856000000001,,,811.7547099999999,,,,,,,,,,,,942.090835,16418.869499999997,1583.85207368934,,,547.74,1327.42,45.51,11153.262150142542,38167.08825173188,,,,
2020,Tarım ve Hayvancılık,45,,,,,,,,,3263.5205999999994,,,,,,,,,,,,,,3263.5205999999994,94.0335,,,,,626.8,,993.3092609726442,8241.183960972643,,,,
2020,ENERJİ DIŞI TÜKETİM,47,,,,,,,,,,,,,,,2082.03728525,325.44287999999995,203.27540640000004,51.11983899999999,2043.9033600000002,2221.20192,,,6926.98069065,651.46294125,,,,,,,,14505.42432255,,,,
2020,Petro Kimya Feedstock,48,,,,,,,,,,,,,,,2082.03728525,,,,,,,,2082.03728525,,,,,,,,,4164.0745705,,,,
2021,Yerli Üretim (+),2,735.580055,16427.63668,695.9922175,17859.208952499997,,3613.743,,,,,,,,,,,,,,,,,,342.405426,4098.520144,4809.70566,2703.5605,2058.82,11234.31,,,46720.273682499996,,,,
2021,İthalat (+),3,22914.97402,,,22914.97402,760.688704952,32989.278,1583.89,1571.922404,11327.62374,5.08036,3507.43638,,222.332595,,184.384,144.72864,342.89376,35.326,2.88,71.616,,,19000.11388,48430.74225,,,,,,,200.7627,143296.673433952,,,,
2021,İhracat (-),4,182.597148,6.331273025,,188.928421025,124.4858038,,10.549,1246.87473,2626.79895,1790.58615,245.38289,,50.805825,,158.6571,851.7696,227.92704,0.9351,732.096,80.064,,,8022.446385,315.88425,,,,,,,360.02868,17034.219924825,,,,
2021,İhrakiye (-),5,,,,,,,,287.480775,312.508935,,,,2779.614855,,,,,,,,,,3379.604565,,,,,,,,,6759.209129999999,,,,
2021,Stok Değişimi (+/-),6,-24.24327,250.9877351,11.4942872,238.23875230000002,4.960589090000001,-361.57905,-10.318,-210.751245,221.064615,,20.61911,,40.554135,0.270655,-24.80455,26.55264,18.65952,16.624,17.76,35.328,,,143.72101,773.70975,,,,,,,,950.60993139,,,,
2021,ENERJİ ÜRÜNLERİ ARZI,8,23443.71366,16672.29315,707.4865047,40823.493314700005,736,,,,,,,,,,,,,,,,,,,,,,,,,,,41559.493314700005,,,,
2021,İstatistiksel Fark (+/-),9,-3.656168483,-21.74496521,,-25.552538702,99.05780966,,713.2685483,-153.5616786,,,5.35733,,,0.0,76.5873,0.0,0.0,0.0,0.0,0.0,,,641.8021497,,,,,,,,,1357.1103253669999,,,,
2021,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-16534.45401,-11775.47751,-562.471632,-28872.403152000003,3722.998671,-36241.44195,1348.48868,168.5718042,17282.02428,4842.03569,1145.63242,,3521.14134,1.85383,2037.659275,1306.967789,139.64544,1.9741,1957.728,2729.664,,,36491.3619,-19526.10181,-1263.7465,-4809.70566,-2703.5605,-1198.82,-9280.09,3977.47,24606.59002,1385.9376672000035,,,,
2021,Elektrik ve Isı Üretimi,12,-12071.1525634,-11760.365631,-562.471632,-24393.9898264,-1716,-858.1899999999999,-492.90669,-142.8672,-177.74055,,,,,-113.28,0.0,0.0,0.0,0.0,0.0,0.0,,,-320.60775,-18919.131,-1263.7465,-4809.70566,-2703.5605,-1198.82,-9280.09,4329.97,28786.18746,-33274.47821639999,,,,
2021,İkincil Kömür Üreten/Tüketen Tesisler,13,-4259.224782,,,-4259.224782,7407.023421,,,,,,,,,,,,,,,,,,,,,,,,,,,3147.7986389999996,,,,
2021,Petrol Rafinerileri,14,,,,,1331.7943,-35926.0902,1348.48868,1326.953625,17946.34835,4934.80255,1145.63242,,3521.14134,1.85383,2037.659275,1306.968,139.64544,1.9741,1957.728,2729.664,,,39730.65391,-557.6358068,,,,,,-352.5,-208.1415206,42416.94029260001,,,,
2021,İç Tüketim ve Kayıp,15,-204.0766696,-15.11187706,,-219.18854666000001,-3299.81905,-315.35175,,-1015.514621,-486.583515,-92.76686,,,,,,-0.0002112,,,,,,,-2918.684257,-49.335,,,,,,,-3971.45592,-12368.69973086,,,,
2021,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,İstatistiksel Fark (+/-),18,-3.656168483,-21.74496521,,-25.552538702,99.05780966,,713.2685483,-153.5616786,,,5.35733,,,0.0,76.5873,0.0,0.0,0.0,0.0,0.0,,,641.8021497,,,,,,,,,1357.1103253669999,,,,
2021,SEKTÖRLER TOPLAMI,19,6912.915813,4918.560607,145.1662777,11976.6426977,4265.10435154,,2198.243132,148.9491372,25891.2909,3056.63048,4422.94769,,953.60739,2.124485,1961.994325,626.4794688,273.27168,52.989,1246.272,2756.544,,,43591.34369,29704.87137,2834.773644,,,860,1954.22,3977.499,24447.32404,167203.12248124002,,,,
2021,SANAYİ TÜKETİMİ,21,4877.9769765,2544.3380564999998,24.0608097,7446.3758427,4264.6167346908005,,2198.2431317,27.4421472,310.7396646,0.5723216000000001,110.0281,,,,,,,,,,,,,10823.85150824999,1077.255924046,,,301,,3914.0989999999997,11607.312751653386,42081.53712644018,,,,
2021,Gıda,22,326.9565138,411.8789155,,738.8354293,,,1.8340245,2.7874752,6.5110608,,1.3261793,,,,,,,,,,,,12.4588147,1186.613175,82.9872,,,,,549.9,721.2924291,3304.5457879,,,,
2021,Şeker,23,,17.20715775,,17.20715775,33,,,3.9669504,,,,,,,,,,,,,,,4.29306855,30.52560225,0.0069,,,,,,62.64909878,151.64877773,,,,
2021,Tekstil,24,151.7992203,524.6368853,,676.4361056,,,,8.2038624,1.9178964,,0.5961767,,,,,,,,,,,,10.7479062,1127.7915,4.6805,,,,,117.6,1453.748975,3401.7229223,,,,
